State_Code,County,County_Seat,Latitude,Longitude
PA, Armstrong,Kittanning,40.8287,-79.518688
PA, Lancaster,Lancaster,40.042061,-76.30099
PA, Sullivan,Laporte,41.417126,-76.492401
PA, Lebanon,Lebanon,40.341192,-76.422735
PA, Union,Lewisburg,40.964126,-76.889957
PA, Mifflin,Lewistown,40.597229,-77.571516
PA, Clinton,Lock Haven,41.137115,-77.453239
PA, Fulton,McConnellsburg,39.932018,-77.995765
PA, Crawford,Meadville,41.647878,-80.147438
PA, Delaware,Media,39.92004,-75.388333
PA, Mercer,Mercer,41.22653,-80.236253
PA, Snyder,Middleburg,40.7895,-77.044862
PA, Juniata,Mifflintown,40.571174,-77.39514
PA, Pike,Milford,41.323661,-74.801019
PA, Susquehanna,Montrose,41.833441,-75.876092
PA, Lawrence,New Castle,40.995617,-80.345807
PA, Montgomery,Norristown,40.122076,-75.33987
PA, Philadelphia,Philadelphia,40.009376,-75.133346
PA, Allegheny,Pittsburgh,40.439775,-79.976333
PA, Schuylkill,Pottsville,40.679854,-76.20921
PA, Berks,Reading,40.33922,-75.926277
PA, Elk,Ridgway,41.431908,-78.727088
PA, Lackawanna,Scranton,41.404178,-75.665908
PA, McKean,Smethport,41.808415,-78.44469
PA, Somerset,Somerset,40.00503,-79.077855
PA, Monroe,Stroudsburg,40.983226,-75.194263
PA, Northumberland,Sunbury,40.86147,-76.786695
PA, Forest,Tionesta,41.497927,-79.449353
PA, Bradford,Towanda,41.770945,-76.446503
PA, Wyoming,Tunkhannock,41.541084,-75.949058
PA, Fayette,Uniontown,39.899302,-79.724529
PA, Warren,Warren,41.842916,-79.143865
PA, Washington,Washington,40.174117,-80.246764
PA, Greene,Waynesburg,39.898255,-80.185537
PA, Tioga,Wellsboro,41.74552,-77.303694
PA, Chester,West Chester,39.959883,-75.605422
PA, Luzerne,Wilkes-Barre,41.246561,-75.875689
PA, Lycoming,Williamsport,41.240019,-77.035591
PA, York,York,39.964798,-76.73184
RI, Newport,Newport,41.476681,-71.319627
RI, Providence,Providence,41.823056,-71.418784
RI, Bristol,Bristol,40.102767,-74.852347
SC, Abbeville,Abbeville,34.178544,-82.377687
SC, Aiken,Aiken,33.530677,-81.727384
SC, Allendale,Allendale,33.008047,-81.309164
SC, Anderson,Anderson,34.521166,-82.647326
SC, Bamberg,Bamberg,33.300136,-81.031222
SC, Barnwell,Barnwell,33.241633,-81.366143
SC, Beaufort,Beaufort,32.458085,-80.722543
SC, Marlboro,Bennettsville,34.628218,-79.685958
SC, Lee,Bishopville,34.22007,-80.24737
SC, Kershaw,Camden,34.25893,-80.609202
SC, Charleston,Charleston,32.828017,-79.972896
SC, Chester,Chester,34.70502,-81.213208
SC, Chesterfield,Chesterfield,34.732968,-80.077908
SC, Richland,Columbia,34.040519,-80.906099
SC, Horry,Conway,33.844113,-79.048761
SC, Darlington,Darlington,34.301414,-79.866983
SC, Dillon,Dillon,34.424518,-79.367539
SC, Edgefield,Edgefield,33.78719,-81.92804
SC, Florence,Florence,34.17791,-79.790104
SC, Cherokee,Gaffney,35.075505,-81.65765
SC, Georgetown,Georgetown,33.372432,-79.280793
SC, Greenville,Greenville,34.836902,-82.362997
SC, Greenwood,Greenwood,34.195409,-82.153666
SC, Hampton,Hampton,32.867558,-81.109405
SC, Williamsburg,Kingstree,33.66723,-79.828661
SC, Lancaster,Lancaster,34.724035,-80.779336
SC, Laurens,Laurens,34.502362,-82.020702
SC, Lexington,Lexington,33.992877,-81.221797
SC, McCormick,McCormick,33.91284,-82.287591
SC, Clarendon,Manning,33.693323,-80.216761
SC, Marion,Marion,34.178658,-79.395659
SC, Berkeley,Moncks Corner,33.20116,-79.991538
SC, Newberry,Newberry,34.282254,-81.601461
SC, Orangeburg,Orangeburg,33.491782,-80.867388
SC, Pickens,Pickens,34.885741,-82.710202
SC, Jasper,Ridgeland,32.468844,-80.921125
SC, Dorchester,St. George,33.186073,-80.57946
SC, Calhoun,St. Matthews,33.66464,-80.778753
SC, Saluda,Saluda,34.001172,-81.771638
SC, Spartanburg,Spartanburg,34.945627,-81.925944
SC, Sumter,Sumter,33.940848,-80.395543
SC, Union,Union,34.723461,-81.624816
SC, Oconee,Walhalla,34.769515,-83.055469
SC, Colleton,Walterboro,32.900928,-80.675944
SC, Fairfield,Winnsboro,34.371822,-81.090658
SC, York,York,34.998347,-81.233066
SD, Brown,Aberdeen,45.464678,-98.468104
SD, Hanson,Alexandria,43.654039,-97.779917
SD, Douglas,Armour,43.319339,-98.344149
SD, Butte,Belle Fourche,44.663798,-103.859143
SD, Perkins,Bison,45.52355,-102.467716
SD, Marshall,Britton,45.792371,-97.75289
SD, Brookings,Brookings,44.302325,-96.786483
SD, Harding,Buffalo,45.586374,-103.54345
SD, Gregory,Burke,43.182821,-99.292304
SD, Lincoln,Canton,43.30313,-96.585577
SD, Brule,Chamberlain,43.798663,-99.329584
SD, Clark,Clark,44.880911,-97.734839
SD, Deuel,Clear Lake,44.75629,-96.690239
SD, Custer,Custer,43.766979,-103.601102
SD, Lawrence,Deadwood,44.387048,-103.720742
SD, Kingsbury,De Smet,44.386148,-97.549688
SD, Ziebach,Dupree,45.049479,-101.601316
SD, Union,Elk Point,42.681218,-96.680497
SD, Faulk,Faulkton,45.034155,-99.126732
SD, Moody,Flandreau,44.045458,-96.601772
SD, Stanley,Fort Pierre,44.366596,-100.382329
SD, Potter,Gettysburg,45.005982,-99.953904
SD, Hamlin,Hayti,44.658356,-97.20473
SD, Hyde,Highmore,44.52137,-99.439332
SD, Fall River,Hot Springs,43.41953,-103.465089
SD, Miner,Howard,44.011656,-97.524566
SD, Beadle,Huron,44.362341,-98.209571
SD, Edmunds,Ipswich,45.443459,-99.029995
SD, Jackson,Kadoka,43.828613,-101.501241
SD, Lyman,Kennebec,43.903477,-99.862001
SD, Charles Mix,Lake Andes,43.155521,-98.536706
SD, McPherson,Leola,45.721139,-98.938466
SD, Corson,McIntosh,45.921044,-101.348558
SD, Lake,Madison,44.006223,-97.108481
SD, Bennett,Martin,43.174879,-101.732324
SD, Grant,Milbank,45.219432,-96.633696
SD, Hand,Miller,44.520028,-98.986177
SD, Davison,Mitchell,43.730057,-98.029974
SD, Campbell,Mound City,45.726179,-100.068837
SD, Jones,Murdo,43.889361,-100.714156
SD, Hutchinson,Olivet,43.243029,-97.674671
SD, Sully,Onida,44.704872,-100.067506
SD, Turner,Parker,43.397758,-97.133516
SD, Haakon,Philip,44.0407,-101.664718
SD, Hughes,Pierre,44.375163,-100.319996
SD, Aurora,Plankinton,43.715421,-98.483616
SD, Pennington,Rapid City,44.071071,-103.217924
SD, Spink,Redfield,44.873365,-98.519206
SD, McCook,Salem,43.722825,-97.389306
SD, Walworth,Selby,45.50573,-100.032904
SD, Minnehaha,Sioux Falls,43.538196,-96.730536
SD, Roberts,Sisseton,45.662499,-97.045293
SD, Meade,Sturgis,44.410441,-103.49957
SD, Dewey,Timber Lake,45.429414,-101.071434
SD, Bon Homme,Tyndall,42.98987,-97.864223
SD, Clay,Vermillion,42.781107,-96.925627
SD, Codington,Watertown,44.909188,-97.155685
SD, Day,Webster,45.336562,-97.521829
SD, Jerauld,Wessington Springs,44.080526,-98.571223
SD, Mellette,White River,43.567068,-100.744875
SD, Tripp,Winner,43.377616,-99.855133
SD, Sanborn,Woonsocket,44.054198,-98.271711
SD, Yankton,Yankton,42.889751,-97.392687
TN, Crockett,Alamo,35.782937,-89.116878
TN, Grundy,Altamont,35.432486,-85.74331
TN, Cheatham,Ashland City,36.25617,-87.032741
TN, McMinn,Athens,35.457744,-84.603753
TN, Polk,Benton,35.174905,-84.651709
TN, Sullivan,Blountville,36.532994,-82.32887
TN, Hardeman,Bolivar,35.264019,-89.011896
TN, Haywood,Brownsville,35.589036,-89.257856
TN, Pickett,Byrdstown,36.573626,-85.134193
TN, Benton,Camden,36.066251,-88.104609
TN, Smith,Carthage,36.256557,-85.942885
TN, Clay,Celina,36.547611,-85.503754
TN, Hickman,Centerville,35.8262,-87.438292
TN, Dickson,Charlotte,36.186136,-87.338884
TN, Hamilton,Chattanooga,35.065958,-85.248386
TN, Montgomery,Clarksville,36.56643,-87.345216
TN, Bradley,Cleveland,35.182417,-84.869733
TN, Anderson,Clinton,36.097338,-84.128945
TN, Maury,Columbia,35.622509,-87.049766
TN, Putnam,Cookeville,36.146926,-85.512653
TN, Tipton,Covington,35.565812,-89.648088
TN, Cumberland,Crossville,35.953422,-85.030249
TN, Jefferson,Dandridge,36.0286,-83.430421
TN, Rhea,Dayton,35.495406,-85.008652
TN, Meigs,Decatur,35.529137,-84.793319
TN, Decatur,Decaturville,35.581907,-88.11951
TN, Stewart,Dover,36.481588,-87.843775
TN, Weakley,Dresden,36.279924,-88.6991
TN, Sequatchie,Dunlap,35.36753,-85.389828
TN, Dyer,Dyersburg,36.046823,-89.37797
TN, Carter,Elizabethton,36.339572,-82.2378
TN, Houston,Erin,36.316278,-87.700837
TN, Unicoi,Erwin,36.145833,-82.411994
TN, Lincoln,Fayetteville,35.148964,-86.563478
TN, Williamson,Franklin,35.921976,-86.854515
TN, Jackson,Gainesboro,36.363219,-85.64868
TN, Sumner,Gallatin,36.379414,-86.467542
TN, Greene,Greeneville,36.168016,-82.819669
TN, Chester,Henderson,35.443074,-88.656556
TN, Lewis,Hohenwald,35.551503,-87.553916
TN, Carroll,Huntingdon,36.006102,-88.41725
TN, Scott,Huntsville,36.411226,-84.505611
TN, Campbell,Jacksboro,36.335164,-84.192679
TN, Madison,Jackson,35.65417,-88.835335
TN, Fentress,Jamestown,36.430786,-84.935589
TN, Marion,Jasper,35.068255,-85.621162
TN, Washington,Jonesborough,36.295844,-82.47644
TN, Roane,Kingston,35.872669,-84.504486
TN, Knox,Knoxville,35.97068,-83.94927
TN, Macon,Lafayette,36.524038,-86.03059
TN, Lawrence,Lawrenceburg,35.249713,-87.332502
TN, Wilson,Lebanon,36.20534,-86.349174
TN, Marshall,Lewisburg,35.450902,-86.790792
TN, Henderson,Lexington,35.642128,-88.375313
TN, Perry,Linden,35.612269,-87.843017
TN, Overton,Livingston,36.386637,-85.326101
TN, Loudon,Loudon,35.737244,-84.362102
TN, Warren,McMinnville,35.686302,-85.781219
TN, Monroe,Madisonville,35.523204,-84.362972
TN, Coffee,Manchester,35.461852,-86.083236
TN, Blount,Maryville,35.746803,-83.978816
TN, Union,Maynardville,36.246953,-83.805677
TN, Shelby,Memphis,35.109026,-89.967455
TN, Hamblen,Morristown,36.204351,-83.300032
TN, Johnson,Mountain City,36.469565,-81.804891
TN, Rutherford,Murfreesboro,35.853915,-86.421224
TN, Davidson,Nashville,36.1718,-86.785002
TN, Cocke,Newport,35.961616,-83.197595
TN, Henry,Paris,36.292739,-88.308057
TN, Bledsoe,Pikeville,35.615358,-85.193362
TN, Giles,Pulaski,35.193264,-87.034934
TN, Lauderdale,Ripley,35.746081,-89.534107
TN, Hawkins,Rogersville,36.40826,-83.004184
TN, Grainger,Rutledge,36.274373,-83.532716
TN, Hardin,Savannah,35.220926,-88.235062
TN, McNairy,Selmer,35.170593,-88.595102
TN, Sevier,Sevierville,35.889691,-83.579861
TN, Bedford,Shelbyville,35.49866,-86.451674
TN, DeKalb,Smithville,35.958362,-85.821117
TN, Hancock,Sneedville,36.535672,-83.210028
TN, Fayette,Somerville,35.232205,-89.375355
TN, White,Sparta,35.934736,-85.47264
TN, Van Buren,Spencer,35.73924,-85.456052
TN, Robertson,Springfield,36.493599,-86.872209
TN, Claiborne,Tazewell,36.462502,-83.567034
TN, Lake,Tiptonville,36.376597,-89.487716
TN, Gibson,Trenton,35.973196,-88.945218
TN, Obion,Union City,36.427088,-89.04772
TN, Morgan,Wartburg,36.10398,-84.586426
TN, Humphreys,Waverly,36.093935,-87.784668
TN, Wayne,Waynesboro,35.323503,-87.759332
TN, Franklin,Winchester,35.189104,-86.104898
TN, Cannon,Woodbury,35.82473,-86.072434
TX, Taylor,Abilene,32.454514,-99.738147
TX, Shackelford,Albany,32.727266,-99.295664
TX, Jim Wells,Alice,27.755616,-98.065812
TX, Brewster,Alpine,30.363905,-103.664456
TX, Potter,Amarillo,35.197896,-101.831844
TX, Chambers,Anahuac,29.765163,-94.678502
TX, Grimes,Anderson,30.486755,-95.990321
TX, Andrews,Andrews,32.321336,-102.551846
TX, Brazoria,Angleton,29.171774,-95.429311
TX, Jones,Anson,32.754511,-99.896175
TX, Archer,Archer City,33.593954,-98.6255
TX, Stonewall,Aspermont,33.140921,-100.224867
TX, Henderson,Athens,32.202603,-95.830799
TX, Travis,Austin,30.301157,-97.752695
TX, Callahan,Baird,32.396067,-99.395993
TX, Runnels,Ballinger,31.739146,-99.955413
TX, Bandera,Bandera,29.725126,-99.074261
TX, Bastrop,Bastrop,30.1111,-97.318152
TX, Matagorda,Bay City,28.983543,-95.959872
TX, Jefferson,Beaumont,30.084912,-94.14533
TX, Bee,Beeville,28.405241,-97.748943
TX, Austin,Bellville,29.947094,-96.260124
TX, Bell,Belton,31.052345,-97.479542
TX, Knox,Benjamin,33.583606,-99.792932
TX, Reagan,Big Lake,31.194112,-101.453406
TX, Howard,Big Spring,32.238341,-101.485739
TX, Kendall,Boerne,29.784936,-98.729667
TX, Fannin,Bonham,33.588022,-96.190095
TX, Kinney,Brackettville,29.318201,-100.410503
TX, McCulloch,Brady,31.115378,-99.345935
TX, Stephens,Breckenridge,32.756751,-98.912985
TX, Washington,Brenham,30.15816,-96.395616
TX, Terry,Brownfield,33.175514,-102.273429
TX, Cameron,Brownsville,25.995689,-97.450848
TX, Brown,Brownwood,31.712856,-98.977053
TX, Brazos,Bryan,30.666016,-96.381049
TX, Burnet,Burnet,30.750602,-98.238192
TX, Burleson,Caldwell,30.531315,-96.700624
TX, Milam,Cameron,30.860768,-96.976198
TX, Hemphill,Canadian,35.909678,-100.38388
TX, Van Zandt,Canton,32.554245,-95.863534
TX, Randall,Canyon,34.990291,-101.918951
TX, Dimmit,Carrizo Springs,28.525843,-99.859255
TX, Panola,Carthage,32.152046,-94.337111
TX, Shelby,Center,31.793092,-94.180287
TX, Leon,Centerville,31.258335,-95.979394
TX, Hartley,Channing,35.681901,-102.332244
TX, Childress,Childress,34.435452,-100.282382
TX, Donley,Clarendon,34.936913,-100.892111
TX, Red River,Clarksville,33.610958,-95.056322
TX, Armstrong,Claude,35.107367,-101.362882
TX, Johnson,Cleburne,32.353959,-97.410901
TX, San Jacinto,Coldspring,30.5893,-95.131181
TX, Coleman,Coleman,31.831378,-99.422201
TX, Mitchell,Colorado City,32.399486,-100.858304
TX, Colorado,Columbus,29.704465,-96.558915
TX, Comanche,Comanche,31.900484,-98.604364
TX, Montgomery,Conroe,30.324884,-95.487279
TX, Delta,Cooper,33.371987,-95.690702
TX, Nueces,Corpus Christi,27.754252,-97.173385
TX, Navarro,Corsicana,32.082404,-96.4667
TX, La Salle,Cotulla,28.436376,-99.236711
TX, Crane,Crane,31.391782,-102.350269
TX, Houston,Crockett,31.317111,-95.456586
TX, Crosby,Crosbyton,33.641298,-101.23772
TX, Foard,Crowell,33.983561,-99.724374
TX, Zavala,Crystal City,28.690681,-99.827103
TX, DeWitt,Cuero,29.102727,-97.287092
TX, Morris,Daingerfield,33.030488,-94.72588
TX, Dallam,Dalhart,36.057423,-102.512212
TX, Dallas,Dallas,32.793333,-96.766513
TX, Wise,Decatur,33.226262,-97.587611
TX, Val Verde,Del Rio,29.373045,-100.881851
TX, Denton,Denton,33.217449,-97.141346
TX, Dickens,Dickens,33.621273,-100.836804
TX, Castro,Dimmitt,34.547895,-102.306845
TX, Moore,Dumas,35.86202,-101.964972
TX, Maverick,Eagle Pass,28.712803,-100.484812
TX, Eastland,Eastland,32.402156,-98.817671
TX, Hidalgo,Edinburg,26.321056,-98.162837
TX, Jackson,Edna,28.975125,-96.648464
TX, Schleicher,Eldorado,30.861728,-100.597926
TX, El Paso,El Paso,31.84778,-106.431106
TX, Rains,Emory,32.876983,-95.766251
TX, Freestone,Fairfield,31.71744,-96.170483
TX, Brooks,Falfurrias,27.22441,-98.145191
TX, Wilson,Floresville,29.146743,-98.165173
TX, Floyd,Floydada,33.983514,-101.336802
TX, Jeff Davis,Fort Davis,30.578857,-103.894655
TX, Pecos,Fort Stockton,30.892574,-102.88421
TX, Tarrant,Fort Worth,32.781518,-97.346746
TX, Robertson,Franklin,31.025014,-96.487494
TX, Gillespie,Fredericksburg,30.26568,-98.875676
TX, Borden,Gail,32.767314,-101.455827
TX, Cooke,Gainesville,33.638647,-97.148413
TX, Galveston,Galveston,29.186328,-94.965758
TX, Glasscock,Garden City,31.872766,-101.488384
TX, Coryell,Gatesville,31.438667,-97.746027
TX, Williamson,Georgetown,30.668136,-97.698744
TX, Live Oak,George West,28.33,-98.118304
TX, Lee,Giddings,30.183667,-96.928029
TX, Upshur,Gilmer,32.732275,-94.945776
TX, Somervell,Glen Rose,32.246708,-97.74404
TX, Mills,Goldthwaite,31.450806,-98.57352
TX, Goliad,Goliad,28.671131,-97.392595
TX, Gonzales,Gonzales,29.512549,-97.447205
TX, Young,Graham,33.100881,-98.577806
TX, Hood,Granbury,32.432805,-97.775149
TX, Hunt,Greenville,33.111939,-96.110256
TX, Limestone,Groesbeck,31.525623,-96.528061
TX, Trinity,Groveton,31.057019,-95.12637
TX, King,Guthrie,33.622594,-100.328433
TX, Lavaca,Hallettsville,29.4431,-96.943548
TX, Hamilton,Hamilton,31.700387,-98.119669
TX, Haskell,Haskell,33.159775,-99.732032
TX, Jim Hogg,Hebbronville,27.324984,-98.685665
TX, Sabine,Hemphill,31.3433,-93.851913
TX, Waller,Hempstead,30.100601,-96.07773
TX, Rusk,Henderson,32.157256,-94.795898
TX, Clay,Henrietta,33.814307,-98.192773
TX, Deaf Smith,Hereford,34.822603,-102.400159
TX, Hill,Hillsboro,32.009029,-97.114493
TX, Medina,Hondo,29.354242,-99.161846
TX, Harris,Houston,29.785743,-95.388806
TX, Walker,Huntsville,30.700542,-95.55489
TX, Jack,Jacksboro,33.225763,-98.159169
TX, Jasper,Jasper,30.922681,-93.993251
TX, Kent,Jayton,33.25018,-100.574868
TX, Marion,Jefferson,32.763494,-94.350835
TX, Blanco,Johnson City,30.270065,-98.405968
TX, Atascosa,Jourdanton,28.913981,-98.540911
TX, Kimble,Junction,30.490759,-99.773222
TX, Karnes,Karnes City,28.88541,-97.900505
TX, Kaufman,Kaufman,32.581097,-96.319737
TX, Winkler,Kermit,31.85399,-103.092317
TX, Kerr,Kerrville,30.03976,-99.132348
TX, Kleberg,Kingsville,27.509201,-97.861028
TX, Hardin,Kountze,30.372545,-94.315661
TX, Fayette,La Grange,29.912609,-96.876296
TX, Dawson,Lamesa,32.733338,-101.953773
TX, Lampasas,Lampasas,31.064037,-98.182783
TX, Webb,Laredo,27.560379,-99.489181
TX, Real,Leakey,29.725358,-99.763098
TX, Hockley,Levelland,33.581547,-102.364117
TX, Liberty,Liberty,30.038834,-94.788803
TX, Cass,Linden,33.010954,-94.362628
TX, Lipscomb,Lipscomb,36.221491,-100.262107
TX, Lamb,Littlefield,33.919183,-102.334804
TX, Polk,Livingston,30.710043,-94.93793
TX, Llano,Llano,30.751007,-98.676524
TX, Caldwell,Lockhart,29.878807,-97.683276
TX, Gregg,Longview,32.519337,-94.764592
TX, Lubbock,Lubbock,33.565541,-101.888946
TX, Angelina,Lufkin,31.322904,-94.729026
TX, Collin,McKinney,33.201125,-96.664161
TX, Madison,Madisonville,30.954018,-95.909285
TX, Presidio,Marfa,30.310679,-104.025452
TX, Falls,Marlin,31.308039,-96.89318
TX, Harrison,Marshall,32.539159,-94.353173
TX, Mason,Mason,30.747713,-99.228603
TX, Motley,Matador,34.015084,-100.821094
TX, Hall,Memphis,34.726734,-100.541655
TX, Menard,Menard,30.918441,-99.783678
TX, Loving,Mentone,31.707438,-103.598875
TX, Bosque,Meridian,31.9266,-97.649091
TX, Irion,Mertzon,31.261982,-100.820808
TX, Roberts,Miami,35.692311,-100.641565
TX, Midland,Midland,32.024642,-102.113467
TX, Ward,Monahans,31.655721,-103.083694
TX, Montague,Montague,33.66527,-97.720954
TX, Cochran,Morton,33.72482,-102.75921
TX, Titus,Mount Pleasant,33.158236,-94.974468
TX, Franklin,Mount Vernon,33.177431,-95.224447
TX, Bailey,Muleshoe,34.229179,-102.72838
TX, Nacogdoches,Nacogdoches,31.612364,-94.652046
TX, Comal,New Braunfels,29.699306,-98.115127
TX, Newton,Newton,30.850769,-93.754105
TX, Ector,Odessa,31.880461,-102.345314
TX, Orange,Orange,30.123528,-93.754548
TX, Crockett,Ozona,30.707399,-101.206059
TX, Cottle,Paducah,34.014005,-100.303693
TX, Concho,Paint Rock,31.510072,-99.925309
TX, Anderson,Palestine,31.754512,-95.646953
TX, Palo Pinto,Palo Pinto,32.773557,-98.302042
TX, Gray,Pampa,35.547852,-100.965032
TX, Carson,Panhandle,35.3463,-101.380508
TX, Lamar,Paris,33.668929,-95.546616
TX, Frio,Pearsall,28.892921,-99.097169
TX, Reeves,Pecos,31.397054,-103.520089
TX, Ochiltree,Perryton,36.392868,-100.797656
TX, Camp,Pittsburg,32.999188,-94.96678
TX, Yoakum,Plains,33.18833,-102.821478
TX, Hale,Plainview,34.191119,-101.723501
TX, Calhoun,Port Lavaca,28.617967,-96.628288
TX, Garza,Post,33.19091,-101.381519
TX, Hardeman,Quanah,34.295366,-99.742889
TX, Wood,Quitman,32.794033,-95.44546
TX, Upton,Rankin,31.22536,-101.939438
TX, Willacy,Raymondville,26.475708,-97.777744
TX, Refugio,Refugio,28.307445,-97.274981
TX, Fort Bend,Richmond,29.581893,-95.760847
TX, Starr,Rio Grande City,26.381,-98.821477
TX, Coke,Robert Lee,31.895705,-100.485006
TX, Fisher,Roby,32.745995,-100.379367
TX, Aransas,Rockport,28.047649,-97.049971
TX, Edwards,Rocksprings,30.017078,-100.213296
TX, Rockwall,Rockwall,32.918056,-96.43805
TX, Cherokee,Rusk,31.797759,-95.148758
TX, Tom Green,San Angelo,31.441078,-100.450499
TX, Bexar,San Antonio,29.463408,-98.524287
TX, San Augustine,San Augustine,31.529899,-94.110894
TX, Terrell,Sanderson,30.150794,-102.407916
TX, Jim Wells,San Diego,27.760891,-98.238906
TX, Hays,San Marcos,29.873187,-97.936139
TX, San Saba,San Saba,31.197446,-98.71937
TX, Kenedy,Sarita,27.22292,-97.795591
TX, Guadalupe,Seguin,29.590234,-97.967836
TX, Gaines,Seminole,32.722204,-102.649814
TX, Baylor,Seymour,33.595233,-99.258469
TX, Grayson,Sherman,33.628596,-96.626722
TX, Hudspeth,Sierra Blanca,31.18363,-105.339682
TX, Briscoe,Silverton,34.471372,-101.304049
TX, San Patricio,Sinton,28.039398,-97.515649
TX, Scurry,Snyder,32.713561,-100.911902
TX, Sutton,Sonora,30.570656,-100.641963
TX, Hansford,Spearman,36.198182,-101.194343
TX, Martin,Stanton,32.131695,-101.792457
TX, Erath,Stephenville,32.214544,-98.219885
TX, Sterling,Sterling City,31.839175,-100.985878
TX, Hutchinson,Stinnett,35.823092,-101.44362
TX, Sherman,Stratford,36.337568,-102.07603
TX, Hopkins,Sulphur Springs,33.143108,-95.614702
TX, Nolan,Sweetwater,32.469389,-100.408651
TX, Lynn,Tahoka,33.163777,-101.795081
TX, Bowie,Texarkana,33.451136,-94.090087
TX, Throckmorton,Throckmorton,33.182071,-99.179771
TX, McMullen,Tilden,28.459855,-98.548677
TX, Swisher,Tulia,34.537864,-101.774434
TX, Smith,Tyler,32.317258,-95.305886
TX, Uvalde,Uvalde,29.215184,-99.777215
TX, Culberson,Van Horn,31.040672,-104.834154
TX, Oldham,Vega,35.245302,-102.429247
TX, Wilbarger,Vernon,34.147664,-99.300427
TX, Victoria,Victoria,28.828528,-96.986015
TX, McLennan,Waco,31.560111,-97.186027
TX, Ellis,Waxahachie,32.40248,-96.844493
TX, Parker,Weatherford,32.75319,-97.771944
TX, Collingsworth,Wellington,34.853813,-100.213982
TX, Wharton,Wharton,29.317601,-96.102279
TX, Wheeler,Wheeler,35.441115,-100.275228
TX, Wichita,Wichita Falls,33.906654,-98.525848
TX, Tyler,Woodville,30.774433,-94.422454
TX, Zapata,Zapata,26.902166,-99.261428
UT, Beaver,Beaver,38.275932,-112.638298
UT, Box Elder,Brigham City,41.505904,-112.051418
UT, Emery,Castle Dale,39.221675,-111.022725
UT, Summit,Coalville,40.907265,-111.421421
UT, Duchesne,Duchesne,40.175329,-110.394047
UT, Davis,Farmington,40.984669,-111.906306
UT, Millard,Fillmore,38.964158,-112.338593
UT, Wasatch,Heber,40.541712,-111.387195
UT, Piute,Junction,38.236148,-112.224615
UT, Kane,Kanab,37.034652,-112.529991
UT, Wayne,Loa,38.403769,-111.645139
UT, Cache,Logan,41.740256,-111.841764
UT, Daggett,Manila,40.992157,-109.721035
UT, Sanpete,Manti,39.266881,-111.635043
UT, Grand,Moab,38.570099,-109.547822
UT, San Juan,Monticello,37.868532,-109.336163
UT, Morgan,Morgan,41.041415,-111.680157
UT, Juab,Nephi,39.706217,-111.832939
UT, Weber,Ogden,41.228391,-111.968147
UT, Garfield,Panguitch,37.823516,-112.434192
UT, Iron,Parowan,37.832565,-112.829636
UT, Carbon,Price,39.603997,-110.800356
UT, Utah,Provo,40.245312,-111.645057
UT, Rich,Randolph,41.665522,-111.184656
UT, Sevier,Richfield,38.761374,-112.093027
UT, Washington,St. George,37.081849,-113.564633
UT, Salt Lake,Salt Lake City,40.776928,-111.930991
UT, Tooele,Tooele,40.539396,-112.307843
UT, Uintah,Vernal,40.451698,-109.538011
VA, Washington,Abingdon,36.706665,-81.971627
VA, Accomack,Accomac,37.719561,-75.667784
VA, Amelia,Amelia Court House,37.335858,-77.986639
VA, Amherst,Amherst,37.581894,-79.051995
VA, Appomattox,Appomattox,37.358738,-78.826446
VA, Arlington,Arlington,38.878337,-77.100703
VA, Bedford City,Bedford,37.336272,-79.517716
VA, Clarke,Berryville,39.149927,-77.983188
VA, Bland,Bland,37.099492,-81.115765
VA, Caroline,Bowling Green,38.053331,-77.347528
VA, Mecklenburg,Boydton,36.66606,-78.390727
VA, Buckingham,Buckingham Courthouse,37.55589,-78.55138
VA, Charles City,Charles City,37.348306,-77.062955
VA, Charlotte,Charlotte Court House,37.056247,-78.637687
VA, Charlottesville,Charlottesville,38.037658,-78.485381
VA, Pittsylvania,Chatham,36.811853,-79.400122
VA, Montgomery,Christiansburg,37.140663,-80.404512
VA, Dickenson,Clintwood,37.152994,-82.459892
VA, Southampton,Courtland,36.71226,-77.061957
VA, Covington,Covington,37.78106,-79.985434
VA, Culpeper,Culpeper,38.470292,-77.999764
VA, Cumberland,Cumberland,37.498721,-78.257515
VA, Dinwiddie,Dinwiddie,37.085011,-77.586454
VA, Northampton,Eastville,37.351063,-75.9408
VA, Emporia,Emporia,36.696182,-77.535975
VA, Fairfax City,Fairfax,38.853183,-77.299025
VA, Prince Edward,Farmville,37.296115,-78.400447
VA, Botetourt,Fincastle,37.501573,-79.874827
VA, Floyd,Floyd,36.91216,-80.318117
VA, Warren,Front Royal,38.924952,-78.183426
VA, Scott,Gate City,36.646139,-82.578387
VA, Gloucester,Gloucester Courthouse,37.403541,-76.523505
VA, Goochland,Goochland,37.697075,-77.893651
VA, Buchanan,Grundy,37.267179,-82.094599
VA, Halifax,Halifax,36.761201,-78.927599
VA, Hanover,Hanover,37.772084,-77.375008
VA, Harrisonburg,Harrisonburg,38.436255,-78.873303
VA, Northumberland,Heathsville,37.911491,-76.478583
VA, Carroll,Hillsville,36.761614,-80.736704
VA, Grayson,Independence,36.627482,-81.149248
VA, Lee,Jonesville,36.687112,-83.115313
VA, King and Queen,King and Queen Court House,37.665205,-76.87785
VA, King George,King George,38.279436,-77.184308
VA, King William,King William,37.683228,-77.02976
